date,AUDUSD,EURUSD,GBPUSD,JPYUSD,NZDUSD,USDCAD,USDCHF,USDNOK,USDSEK
2024-09-24T00:00:00.000000000,0.6834102272987366,1.1111727952957153,1.3349887132644653,0.0069619459100067616,0.6267195343971252,1.3529499769210815,0.847320020198822,10.48069953918457,10.19159984588623
2024-09-25T00:00:00.000000000,0.6905400156974792,1.1191190481185913,1.3427324295043945,0.006994816940277815,0.6352190971374512,1.3421000242233276,0.841509997844696,10.39054012298584,10.079529762268066
2024-09-26T00:00:00.000000000,0.6821599006652832,1.1131023168563843,1.3315792083740234,0.006911661941558123,0.6257195472717285,1.3482199907302856,0.850570023059845,10.574299812316895,10.179900169372559
2024-09-27T00:00:00.000000000,0.689280092716217,1.117717981338501,1.341381549835205,0.006892938632518053,0.6331197619438171,1.3475699424743652,0.8462399840354919,10.529399871826172,10.117899894714355
2024-09-30T00:00:00.000000000,0.6918787360191345,1.1169815063476562,1.338329792022705,0.007003634702414274,0.634981095790863,1.3508800268173218,0.840499997138977,10.484600067138672,10.082639694213867
2024-10-01T00:00:00.000000000,0.6915801763534546,1.113660216331482,1.3376137018203735,0.006958457641303539,0.6345298290252686,1.352720022201538,0.8453099727630615,10.535479545593262,10.152569770812988
2024-10-02T00:00:00.000000000,0.6879992485046387,1.1063904762268066,1.327404260635376,0.006957199890166521,0.6282985806465149,1.3494600057601929,0.846340000629425,10.607580184936523,10.27163028717041
2024-10-03T00:00:00.000000000,0.6887099742889404,1.1048502922058105,1.326611876487732,0.0068221199326217175,0.6261191964149475,1.3504899740219116,0.8499100208282471,10.57190990447998,10.261449813842773
2024-10-04T00:00:00.000000000,0.6850300431251526,1.103557825088501,1.3130252361297607,0.006810133811086416,0.6217281222343445,1.3548200130462646,0.8518099784851074,10.598259925842285,10.292929649353027
2024-10-07T00:00:00.000000000,0.6800592541694641,1.0974539518356323,1.3125253915786743,0.006719526834785938,0.6160784363746643,1.3579200506210327,0.8586900234222412,10.669699668884277,10.372529983520508
2024-10-08T00:00:00.000000000,0.6755999326705933,1.0975743532180786,1.3084723949432373,0.006750097963958979,0.6128502488136292,1.361799955368042,0.8545799851417542,10.640999794006348,10.34788990020752
2024-10-09T00:00:00.000000000,0.6739597916603088,1.0975743532180786,1.309483289718628,0.006749505642801523,0.6131395697593689,1.3652000427246094,0.8574000000953674,10.705920219421387,10.32625961303711
2024-10-10T00:00:00.000000000,0.6717401146888733,1.0943313837051392,1.306830883026123,0.006704210303723812,0.6070908308029175,1.3709299564361572,0.8604699969291687,10.774299621582031,10.391830444335938
2024-10-11T00:00:00.000000000,0.6740997433662415,1.0933860540390015,1.3062163591384888,0.0067247687838971615,0.6096000075340271,1.3745700120925903,0.8565499782562256,10.729439735412598,10.389570236206055
2024-10-14T00:00:00.000000000,0.6731105446815491,1.0925379991531372,1.3049037456512451,0.006696398835629225,0.6091692447662354,1.378119945526123,0.858299970626831,10.731639862060547,10.392999649047852
2024-10-15T00:00:00.000000000,0.6725999116897583,1.0909169912338257,1.3067454099655151,0.006681365892291069,0.6089614629745483,1.3802900314331055,0.8621000051498413,10.801799774169922,10.422240257263184
2024-10-16T00:00:00.000000000,0.6682080030441284,1.0884116888046265,1.3065917491912842,0.006706953048706055,0.6056311726570129,1.3781100511550903,0.8625400066375732,10.826189994812012,10.419599533081055
2024-10-17T00:00:00.000000000,0.6664889454841614,1.0862481594085693,1.29902184009552,0.006685564294457436,0.6058696508407593,1.375499963760376,0.8652999997138977,10.91234016418457,10.505200386047363
2024-10-18T00:00:00.000000000,0.6699718832969666,1.0829542875289917,1.301574945449829,0.006662224885076284,0.6060715913772583,1.3795700073242188,0.8659300208091736,10.916399955749512,10.543259620666504
2024-10-21T00:00:00.000000000,0.6716818809509277,1.0868619680404663,1.3052616119384766,0.006684491876512766,0.6076700091362,1.3799599409103394,0.8649299740791321,10.918600082397461,10.520830154418945
2024-10-22T00:00:00.000000000,0.6653094291687012,1.0817828178405762,1.298296570777893,0.0066398861818015575,0.6023297905921936,1.3833500146865845,0.8654099702835083,10.94849967956543,10.557929992675781
2024-10-23T00:00:00.000000000,0.6685997843742371,1.079727053642273,1.2982797622680664,0.006616469472646713,0.604580283164978,1.3816200494766235,0.8655300140380859,10.921699523925781,10.541600227355957
